scene,pair,mirror_side,episode,step,residual_linear,residual_angular,cmd_linear,cmd_angular,gate_active,min_lidar,robot_x,robot_y,robot_yaw_deg,obs_00,obs_01,obs_02,obs_03,obs_04,obs_05,obs_06,obs_07,obs_08,obs_09,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15
mirror_pair06_positive,6,positive,2,4,0.9284510016441345,-0.9688321352005005,0.1364225596189499,-0.2906496524810791,1,0.5912620425224304,0.07643463795876204,0.014262127024297843,7.0,1.0,1.0,1.0,1.0,0.17479534447193146,0.18158502876758575,1.0,1.0,1.0,1.0,0.8866298794746399,-0.9528622627258301,0.1811201274394989,-0.1567792296409607,0.9876336455345154,-0.050111111253499985
mirror_pair06_positive,6,positive,2,5,0.9301835298538208,-0.9695981740951538,0.13650918006896973,-0.2908794581890106,1,0.5543524622917175,0.10870573290878975,0.01719481891139611,3.0,1.0,1.0,1.0,1.0,0.17324617505073547,0.1689320057630539,1.0,1.0,1.0,1.0,0.9269963502883911,-0.9681641459465027,0.17899096012115479,-0.10643761605024338,0.9943193793296814,-0.03394444286823273
mirror_pair06_positive,6,positive,2,6,0.931919276714325,-0.9704371690750122,0.1365959644317627,-0.2911311686038971,1,0.5281023979187012,0.13176367054541763,0.017976096609081012,1.0,1.0,1.0,1.0,1.0,0.17507027089595795,0.15838642418384552,1.0,1.0,1.0,1.0,0.9284510016441345,-0.9688321352005005,0.1759846955537796,-0.03803899884223938,0.9992762804031372,-0.012111111544072628
mirror_pair06_positive,6,positive,2,7,0.9328610897064209,-0.9708667397499084,0.13664305210113525,-0.2912600338459015,1,0.5016242861747742,0.1644310849471724,0.01719747514299051,357.0,1.0,1.0,1.0,1.0,0.17538045346736908,0.1508864015340805,1.0,1.0,1.0,1.0,0.9301835298538208,-0.9695981740951538,0.1738385558128357,-0.003316119546070695,0.9999945163726807,-0.0010555555345490575
mirror_pair06_positive,6,positive,2,8,0.9444373250007629,-0.9757278561592102,0.13722187280654907,-0.29271838068962097,1,0.45709508657455444,0.1921492900982388,0.014771563274586001,353.0,1.0,1.0,1.0,1.0,0.19012515246868134,0.143321231007576,0.16419683396816254,1.0,1.0,1.0,0.931919276714325,-0.9704371690750122,0.171241894364357,0.06679634004831314,0.9977666139602661,0.0212777778506279
mirror_pair06_positive,6,positive,2,9,0.9357826709747314,-0.9734601974487305,0.13678914308547974,-0.29203808307647705,1,0.43733081221580505,0.21497124955177438,0.011557486482130754,351.0,1.0,1.0,1.0,1.0,1.0,0.13059858977794647,0.1408083140850067,1.0,1.0,1.0,0.9328610897064209,-0.9708667397499084,0.16822543740272522,0.1379631608724594,0.990437388420105,0.04405555501580238
mirror_pair06_positive,6,positive,2,10,0.9370300769805908,-0.9739605188369751,0.136851504445076,-0.2921881675720215,1,0.4087131917476654,0.24697657519878063,0.0051242591558772815,347.0,1.0,1.0,1.0,1.0,1.0,0.12495166063308716,0.12824243307113647,1.0,1.0,1.0,0.9444373250007629,-0.9757278561592102,0.16610756516456604,0.1745075136423111,0.9846558570861816,0.05583333224058151
mirror_pair06_positive,6,positive,2,11,0.9389178156852722,-0.9747767448425293,0.136945903301239,-0.2924330234527588,1,0.3745375871658325,0.26946608524545806,-0.0007935610427539563,344.0,1.0,1.0,1.0,1.0,1.0,0.12476564943790436,0.11677519977092743,1.0,1.0,1.0,0.9357826709747314,-0.9734601974487305,0.16314253211021423,0.2466607540845871,0.9691019058227539,0.0793333351612091
mirror_pair06_positive,6,positive,2,12,0.9419917464256287,-0.9728913307189941,0.13709959387779236,-0.2918674051761627,1,0.35417643189430237,0.2959811637185841,-0.00927994857494825,341.0,1.0,1.0,1.0,1.0,1.0,0.1215910091996193,0.10701073706150055,0.13665026426315308,1.0,1.0,0.9370300769805908,-0.9739605188369751,0.161064013838768,0.3005393445491791,0.9537694454193115,0.09716666489839554
mirror_pair06_positive,6,positive,2,13,0.9434049129486084,-0.9734601974487305,0.13717025518417358,-0.29203808307647705,1,0.3387826085090637,0.32614871316582106,-0.021171051774534547,336.0,1.0,1.0,1.0,1.0,1.0,0.125962495803833,0.10119326412677765,0.1124064102768898,1.0,1.0,0.9389178156852722,-0.9747767448425293,0.1586207002401352,0.3551069498062134,0.9348256587982178,0.11555555462837219
mirror_pair06_positive,6,positive,2,14,0.9455052614212036,-0.9744064807891846,0.13727526366710663,-0.29232195019721985,1,0.3122604489326477,0.3472352014846103,-0.03098074684657763,334.0,1.0,1.0,1.0,1.0,1.0,0.1403212696313858,0.09679502993822098,0.09857571125030518,1.0,1.0,0.9419917464256287,-0.9728913307189941,0.15585459768772125,0.4421321451663971,0.8969499468803406,0.14577777683734894
mirror_pair06_positive,6,positive,2,15,0.9079568982124329,-0.9623631834983826,0.13539785146713257,-0.28870895504951477,1,0.2796940207481384,0.3756728898739421,-0.04627813483892344,330.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0947224348783493,0.08921726793050766,0.13279372453689575,1.0,0.9434049129486084,-0.9734601974487305,0.15393301844596863,0.47884508967399597,0.8778994083404541,0.15894444286823273
mirror_pair06_positive,6,positive,2,16,0.910725474357605,-0.9633752703666687,0.1355362832546234,-0.2890125811100006,1,0.27412673830986023,0.39521940387338783,-0.05826699754005072,327.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09289687871932983,0.07991258054971695,0.10385753214359283,1.0,0.9455052614212036,-0.9744064807891846,0.15136246383190155,0.547417163848877,0.8368598818778992,0.1843888908624649
mirror_pair06_positive,6,positive,2,17,0.9125698804855347,-0.9641062617301941,0.13562849164009094,-0.28923189640045166,1,0.251211941242218,0.41786317219673824,-0.07386789555832939,324.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0910184383392334,0.0783219262957573,0.08541877567768097,1.0,0.9079568982124329,-0.9623631834983826,0.1496136635541916,0.5969252586364746,0.8022968769073486,0.2036111056804657
mirror_pair06_positive,6,positive,2,18,0.9245483875274658,-0.9666538238525391,0.13622742891311646,-0.2899961471557617,1,0.2272430956363678,0.44319051884153005,-0.09390794143050575,320.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09786646068096161,0.07522797584533691,0.07177484035491943,0.1153557077050209,0.910725474357605,-0.9633752703666687,0.14761216938495636,0.6463903784751892,0.763006865978241,0.22372221946716309
mirror_pair06_positive,6,positive,2,19,0.92753666639328,-0.9677184820175171,0.13637684285640717,-0.29031556844711304,1,0.2272430956363678,0.4603843931422565,-0.10919603255248192,317.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11669360846281052,0.07016836106777191,0.06492660194635391,0.08921672403812408,0.9125698804855347,-0.9641062617301941,0.1454152762889862,0.707970142364502,0.7062423825263977,0.25038889050483704
mirror_pair06_positive,6,positive,2,20,0.9181479215621948,-0.9629349112510681,0.1359073966741562,-0.28888049721717834,1,0.2221580594778061,0.4833872431848482,-0.13215892734438747,313.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07526718825101852,0.06808251142501831,0.06741417944431305,0.9245483875274658,-0.9666538238525391,0.14395597577095032,0.7511489391326904,0.6601327657699585,0.2705000042915344
mirror_pair06_positive,6,positive,3,1,0.8872798681259155,-0.953216016292572,0.13436399400234222,-0.28596481680870056,1,0.6682165265083313,0.0031114292056641556,0.0004176798928664083,7.0,1.0,1.0,1.0,1.0,0.1961996853351593,0.19513846933841705,1.0,1.0,1.0,1.0,0.0,0.0,0.18622571229934692,-0.13450504839420319,0.990912914276123,-0.042944446206092834
mirror_pair06_positive,6,positive,3,2,0.88851398229599,-0.9538805484771729,0.13442569971084595,-0.28616416454315186,1,0.6422253847122192,0.014205665356362682,0.001689888736754525,6.0,1.0,1.0,1.0,1.0,0.2031182050704956,0.19091901183128357,1.0,1.0,1.0,1.0,0.0,0.0,0.18583597242832184,-0.10001440346240997,0.9949859976768494,-0.03188888728618622
mirror_pair06_positive,6,positive,3,3,0.929853618144989,-0.9696834683418274,0.13649268448352814,-0.29090505838394165,1,0.6134014129638672,0.0398101713265537,0.004061292096628539,4.0,1.0,1.0,1.0,1.0,0.20075877010822296,0.183492973446846,1.0,1.0,1.0,1.0,0.8872798681259155,-0.953216016292572,0.18480142951011658,-0.08315607160329819,0.9965365529060364,-0.026499999687075615
mirror_pair06_positive,6,positive,3,4,0.9308440685272217,-0.970125675201416,0.1365422010421753,-0.2910377085208893,1,0.5848034024238586,0.06770856499073842,0.005125910312285048,0.0,1.0,1.0,1.0,1.0,0.19647376239299774,0.17525754868984222,1.0,1.0,1.0,1.0,0.88851398229599,-0.9538805484771729,0.18241508305072784,-0.04937273636460304,0.9987804293632507,-0.01572222262620926
mirror_pair06_positive,6,positive,3,5,0.9328348636627197,-0.971041738986969,0.1366417407989502,-0.2913125455379486,1,0.5421890020370483,0.09544418079233011,0.004589653144918417,357.0,1.0,1.0,1.0,1.0,0.20839563012123108,0.16708669066429138,1.0,1.0,1.0,1.0,0.929853618144989,-0.9696834683418274,0.17981791496276855,0.020244436338543892,0.9997950792312622,0.006444444414228201
mirror_pair06_positive,6,positive,3,6,0.933259129524231,-0.9724947214126587,0.13666296005249023,-0.29174843430519104,1,0.5421890020370483,0.1231568809267099,0.002490047859613406,354.0,1.0,1.0,1.0,1.0,1.0,0.15491114556789398,0.19179414212703705,1.0,1.0,1.0,0.9308440685272217,-0.970125675201416,0.17723895609378815,0.07306413352489471,0.9973272681236267,0.023277778178453445
mirror_pair06_positive,6,positive,3,7,0.9348617792129517,-0.9731981158256531,0.13674309849739075,-0.2919594347476959,1,0.5178388953208923,0.15078852271222562,-0.0012538046334874845,351.0,1.0,1.0,1.0,1.0,1.0,0.15672801434993744,0.1645587980747223,1.0,1.0,1.0,0.9328348636627197,-0.971041738986969,0.17466536164283752,0.1265452355146408,0.9919608235359192,0.040388889610767365
mirror_pair06_positive,6,positive,3,8,0.936550498008728,-0.97389155626297,0.1368275284767151,-0.2921674847602844,1,0.4635891020298004,0.1781290496780094,-0.006621108953410226,347.0,1.0,1.0,1.0,1.0,1.0,0.14795397222042084,0.15215592086315155,1.0,1.0,1.0,0.933259129524231,-0.9724947214126587,0.17210336029529572,0.18069081008434296,0.9835399389266968,0.05783333256840706
mirror_pair06_positive,6,positive,3,9,0.9386049509048462,-0.9747567772865295,0.13693025708198547,-0.29242703318595886,1,0.4635891020298004,0.20513064803014477,-0.013557393078567752,344.0,1.0,1.0,1.0,1.0,1.0,0.1474069356918335,0.1324540227651596,1.0,1.0,1.0,0.9348617792129517,-0.9731981158256531,0.169573575258255,0.252069354057312,0.9677091836929321,0.0811111107468605
mirror_pair06_positive,6,positive,3,10,0.9415374994277954,-0.9729592800140381,0.13707688450813293,-0.2918877899646759,1,0.4161675274372101,0.2317646878625366,-0.022065871528825776,341.0,1.0,1.0,1.0,1.0,1.0,0.14694641530513763,0.13427546620368958,0.17398051917552948,1.0,1.0,0.936550498008728,-0.97389155626297,0.16708184778690338,0.3063599467277527,0.9519157409667969,0.09911110997200012
mirror_pair06_positive,6,positive,3,11,0.9430111050605774,-0.9734972715377808,0.13715055584907532,-0.29204919934272766,1,0.39599254727363586,0.2575906652585412,-0.03211472039473387,337.0,1.0,1.0,1.0,1.0,1.0,0.1537129431962967,0.11890500783920288,0.136057510972023,1.0,1.0,0.9386049509048462,-0.9747567772865295,0.1646328717470169,0.3608108162879944,0.9326390027999878,0.11749999970197678
mirror_pair06_positive,6,positive,3,12,0.9252277612686157,-0.9686532616615295,0.13626138865947723,-0.29059597849845886,1,0.3882494568824768,0.2827553148366552,-0.04365248668015319,334.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11314072459936142,0.11815780401229858,1.0,1.0,0.9415374994277954,-0.9729592800140381,0.1622699648141861,0.4306686222553253,0.9025101065635681,0.14172221720218658
mirror_pair06_positive,6,positive,3,13,0.9272321462631226,-0.9694079160690308,0.13636161386966705,-0.2908223867416382,1,0.3642035722732544,0.30732660541260265,-0.0566864817079511,330.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11494170129299164,0.11092841625213623,1.0,1.0,0.9430111050605774,-0.9734972715377808,0.15998218953609467,0.4837407171726227,0.8752113580703735,0.16072222590446472
mirror_pair06_positive,6,positive,3,14,0.9114267826080322,-0.9638194441795349,0.13557134568691254,-0.2891458570957184,1,0.3600817322731018,0.3310548745391399,-0.07110588746920644,327.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11182058602571487,0.1040581613779068,0.1306973397731781,1.0,0.9252277612686157,-0.9686532616615295,0.15776664018630981,0.5506264567375183,0.8347517848014832,0.18561111390590668
mirror_pair06_positive,6,positive,3,15,0.9134854078292847,-0.9645770192146301,0.13567426800727844,-0.28937312960624695,1,0.32449498772621155,0.3535599136795545,-0.0866139243288171,324.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11418601125478745,0.10288049280643463,0.10778963565826416,1.0,0.9272321462631226,-0.9694079160690308,0.15564966201782227,0.6011178493499756,0.799160361289978,0.20527777075767517
mirror_pair06_positive,6,positive,3,16,0.9155066013336182,-0.9652762413024902,0.13577532768249512,-0.28958287835121155,1,0.3060453534126282,0.3753078220840846,-0.10360425087846097,320.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1232677474617958,0.09271285682916641,0.09466443955898285,1.0,0.9114267826080322,-0.9638194441795349,0.15366841852664948,0.649978756904602,0.7599523663520813,0.22522221505641937
mirror_pair06_positive,6,positive,3,17,0.9155100584030151,-0.9621492028236389,0.13577550649642944,-0.2886447608470917,1,0.2721213102340698,0.3961188736386553,-0.12192609008864155,317.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08744152635335922,0.08746812492609024,0.12231022864580154,0.9134854078292847,-0.9645770192146301,0.15178652107715607,0.7095707654953003,0.7046341896057129,0.25111111998558044
mirror_pair06_positive,6,positive,3,18,0.9184224605560303,-0.9632650017738342,0.13592112064361572,-0.28897950053215027,1,0.2721213102340698,0.4157592272421753,-0.1413256053587558,314.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09428349882364273,0.07774894684553146,0.09655313938856125,0.9155066013336182,-0.9652762413024902,0.1500243842601776,0.7536781430244446,0.6572437286376953,0.2717222273349762
mirror_pair06_positive,6,positive,3,19,0.9212020039558411,-0.9643372893333435,0.13606010377407074,-0.28930118680000305,1,0.2696901261806488,0.43435019692207905,-0.16187754013211833,310.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09451521188020706,0.07846774905920029,0.08849507570266724,0.9155100584030151,-0.9621492028236389,0.1484060138463974,0.7952619194984436,0.6062660217285156,0.2926666736602783
mirror_pair06_positive,6,positive,3,20,0.9249060750007629,-0.9658284783363342,0.13624531030654907,-0.28974854946136475,1,0.2688349485397339,0.45163523132610844,-0.18343128319043503,307.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11082453280687332,0.08317602425813675,0.07705432176589966,0.9184224605560303,-0.9632650017738342,0.14692552387714386,0.8433914184570312,0.537299633026123,0.3194444477558136
mirror_pair06_negative,6,negative,1,1,0.8978261351585388,-0.9584560394287109,0.1348913162946701,-0.2875368297100067,1,0.6615539789199829,0.008475947010003508,-0.0013308863708165895,351.0,1.0,1.0,1.0,1.0,0.19934208691120148,0.18901541829109192,1.0,1.0,1.0,1.0,0.0,0.0,0.1860962212085724,0.13450504839420319,0.990912914276123,0.042944446206092834
mirror_pair06_negative,6,negative,1,2,0.8976644277572632,-0.9584194421768188,0.13488322496414185,-0.28752583265304565,1,0.6453465223312378,0.034692587436755525,-0.005932591733999536,348.0,1.0,1.0,1.0,1.0,0.20040857791900635,0.19320537149906158,1.0,1.0,1.0,1.0,0.0,0.0,0.18533512949943542,0.13519680500030518,0.9908187389373779,0.043166667222976685
mirror_pair06_negative,6,negative,1,3,0.9367184042930603,-0.9729653596878052,0.13683593273162842,-0.29188960790634155,1,0.5940895676612854,0.061871764678446135,-0.012301654266066497,345.0,1.0,1.0,1.0,1.0,0.1951398402452469,0.18438471853733063,1.0,1.0,1.0,1.0,0.8978261351585388,-0.9584560394287109,0.18288764357566833,0.1887526661157608,0.9820246696472168,0.06044444441795349
mirror_pair06_negative,6,negative,1,4,0.9383173584938049,-0.973623514175415,0.1369158774614334,-0.2920870780944824,1,0.5584097504615784,0.08827109620398654,-0.02017385523901045,342.0,1.0,1.0,1.0,1.0,0.19792577624320984,0.16973987221717834,1.0,1.0,1.0,1.0,0.8976644277572632,-0.9584194421768188,0.18034863471984863,0.2429378479719162,0.9700418710708618,0.07811111211776733
mirror_pair06_negative,6,negative,1,5,0.9485941529273987,-0.9777955412864685,0.13742971420288086,-0.29333868622779846,1,0.5227493643760681,0.11452858984573616,-0.029759048357117547,338.0,1.0,1.0,1.0,1.0,0.21606838703155518,0.1595456451177597,0.209853857755661,1.0,1.0,1.0,0.9367184042930603,-0.9729653596878052,0.17788204550743103,0.2970415949821472,0.9548645615577698,0.09600000083446503
mirror_pair06_negative,6,negative,1,6,0.941378116607666,-0.9759559631347656,0.13706891238689423,-0.2927868068218231,1,0.5039574503898621,0.14023579364035443,-0.04091380604386227,335.0,1.0,1.0,1.0,1.0,1.0,0.14935696125030518,0.17618568241596222,1.0,1.0,1.0,0.9383173584938049,-0.973623514175415,0.17543011903762817,0.36747536063194275,0.930033266544342,0.11977777630090714
mirror_pair06_negative,6,negative,1,7,0.9432141184806824,-0.9766510725021362,0.13716071844100952,-0.2929953336715698,1,0.4980294108390808,0.1651331512186841,-0.05347725579846945,332.0,1.0,1.0,1.0,1.0,1.0,0.14398784935474396,0.1531590223312378,1.0,1.0,1.0,0.9485941529273987,-0.9777955412864685,0.17303341627120972,0.4210358262062073,0.907043993473053,0.13833333551883698
mirror_pair06_negative,6,negative,1,8,0.9446396827697754,-0.9772217273712158,0.1372319906949997,-0.29316651821136475,1,0.46231335401535034,0.18921384344398176,-0.06741542727387362,328.0,1.0,1.0,1.0,1.0,1.0,0.14926175773143768,0.14229412376880646,1.0,1.0,1.0,0.941378116607666,-0.9759559631347656,0.17071884870529175,0.473934531211853,0.8805601000785828,0.15716665983200073
mirror_pair06_negative,6,negative,1,9,0.9466661810874939,-0.9779825210571289,0.13733331859111786,-0.2933947741985321,1,0.42985883355140686,0.21245191588566129,-0.08287152727059238,325.0,1.0,1.0,1.0,1.0,1.0,0.1463107317686081,0.1320895254611969,1.0,1.0,1.0,0.9432141184806824,-0.9766510725021362,0.16849000751972198,0.5406808853149414,0.8412277698516846,0.18183332681655884
mirror_pair06_negative,6,negative,1,10,0.9497635364532471,-0.9765160083770752,0.13748818635940552,-0.29295480251312256,1,0.40367019176483154,0.23473367379397356,-0.0996766775264279,321.0,1.0,1.0,1.0,1.0,1.0,0.14557099342346191,0.12281680852174759,0.15099979937076569,1.0,1.0,0.9446396827697754,-0.9772217273712158,0.16635295748710632,0.5911688804626465,0.8065478205680847,0.20133332908153534
mirror_pair06_negative,6,negative,1,11,0.9513937830924988,-0.9771484732627869,0.13756969571113586,-0.293144553899765,1,0.39802786707878113,0.25608714215244305,-0.1178021717498298,318.0,1.0,1.0,1.0,1.0,1.0,0.16475501656532288,0.11533433943986893,0.12444905936717987,1.0,1.0,0.9466661810874939,-0.9779825210571289,0.16432200372219086,0.653420627117157,0.7569950819015503,0.2266666740179062
mirror_pair06_negative,6,negative,1,12,0.9362555146217346,-0.9728788733482361,0.13681277632713318,-0.29186367988586426,1,0.35285237431526184,0.27634433070700026,-0.1371323537308426,315.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11874952167272568,0.11372224986553192,1.0,1.0,0.9497635364532471,-0.9765160083770752,0.1623985767364502,0.6999126672744751,0.7142283916473389,0.24677777290344238
